note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
61,2,2025-02-04 21:38:44+00:00,19,20143,1650076,2877.8138239498767,0.0,116.09,0.04217518559782316,121.39661943301664,0.045711253622332866,3.300065832303517,5.463880278459328,100.81099497029344,290115.27493165195,2877.8138239498767,116.09,Single
62,2,2025-02-04 20:34:45+00:00,19,20143,1653915,2877.8138239498767,0.0,86.75,0.031518751803868775,90.71866042532976,0.045748246977864726,5.463880278459328,7.080864098612437,100.82606717532596,290158.64993165195,2877.8138239498767,86.75,Single
63,2,2025-02-04 11:26:20+00:00,7,20131,650020,2877.8138239498767,0.0468,134.68,0.09628422579228038,277.0880760133277,0.02868406839761259,3.0279876140484703,8.049152419249367,100.87286688222834,290293.33077513234,2877.8138239498767,269.36168696085423,Dual
64,2,2025-02-04 10:55:21+00:00,21,20145,1861479,2877.8138239498767,0.0074,0.0,0.0077595277476264655,22.329657178882904,0.04858483076033305,0.4799944230289839,0.8769620601524366,100.87656688222835,290303.97868628096,2877.8138239498767,21.295822297229087,Single
65,2,2025-02-04 02:38:28+00:00,25,20149,2236892,2877.8138239498767,0.0165,47.48,0.03475604604735693,100.02142978100503,0.05325708179089469,0.0,1.7702203267854202,100.89306619974928,290351.4606503286,2877.8138239498767,94.96392809517297,Dual
66,2,2025-02-04 02:40:02+00:00,4,20128,422398,2877.8138239498767,0.0499,0.0,0.051053137251132544,146.88510294142938,0.023108962948547838,7.381020843333317,10.057588367122662,100.91801619974929,290423.2621052361,2877.8138239498767,143.60290981509885,Single
67,2,2025-02-04 02:30:16+00:00,12,20136,1114184,2877.8138239498767,0.0,30.83,0.011114885815102017,31.988269801654074,0.03756956865566255,3.026999617986803,3.6016856642017956,100.92337269636201,290438.6771052361,2877.8138239498767,30.83,Single
68,2,2025-02-04 19:46:40+00:00,27,20151,2348000,2877.8138239498767,0.0087,0.0,0.009174497230150442,26.40135701741658,0.05453991151154527,2.9868993187592423,3.4536030152157764,100.927722696362,290451.1955953703,2877.8138239498767,25.036980268363926,Single
69,2,2025-02-04 23:48:37+00:00,26,20150,2247083,2877.8138239498767,0.031,89.21,0.06530495675325099,187.9355073169764,0.05331891016171898,5.178866092197495,8.50483061421619,100.95872230916838,290540.4067096415,2877.8138239498767,178.42222854244616,Dual
70,2,2025-02-04 03:46:17+00:00,30,20154,2664823,2877.8138239498767,0.0,113.15,0.04159450623397616,119.72455253286672,0.058104750621888905,2.01695926078537,4.125980403914582,100.97838132933472,290596.9817096415,2877.8138239498767,113.15,Single
71,2,2025-02-04 20:08:32+00:00,24,20148,2087488,2877.8138239498767,0.0446,0.0,0.04689175039059063,134.9159344006441,0.05138453790561943,6.277783608957179,8.670098035416231,101.00068132933471,290661.15695791563,2877.8138239498767,128.3504965481645,Single
72,2,2025-02-04 12:29:02+00:00,23,20147,2028658,2877.8138239498767,0.0306,0.0,0.032149194898323685,92.50538494056664,0.05062728425894387,9.617954008726883,11.259374622031828,101.01598132933472,290705.1875094221,2877.8138239498767,88.06110301286623,Single
73,2,2025-02-04 17:47:12+00:00,17,20141,1491168,2877.8138239498767,0.0,171.32,0.06209937271669306,178.76308869860347,0.043445532912698315,3.8868892019781924,7.0799908756980585,101.04574697966522,290790.8475094221,2877.8138239498767,171.32,Single
74,2,2025-02-04 01:50:58+00:00,28,20152,2498942,2877.8138239498767,0.0454,130.65,0.09589100878074974,275.9564706618393,0.056079483237724326,18.55920641411103,23.430144722346085,101.0911465022877,290921.4988832258,2877.8138239498767,261.3027476073244,Dual
75,2,2025-02-04 00:07:44+00:00,2,20126,258736,2877.8138239498767,0.0,166.72,0.058964433716077604,169.73728120006888,0.01809789587373376,3.710054962979484,6.817433393949614,101.12011293482973,291004.85888322577,2877.8138239498767,166.72,Single
76,2,2025-02-04 09:32:15+00:00,21,20145,1866465,2877.8138239498767,0.0388,111.66,0.08137392122626573,234.17899541407985,0.0486291379960496,0.8769620601524366,5.039849519624113,101.1589130779298,291116.5184714104,2877.8138239498767,223.31917636925522,Dual
77,2,2025-02-04 20:25:19+00:00,14,20138,1222481,2877.8138239498767,0.0,112.58,0.040649646938159444,117.00473434932238,0.03930302317749491,9.084783060883638,11.183181312910165,101.17847306458758,291172.80847141036,2877.8138239498767,112.58,Single
78,2,2025-02-04 05:25:36+00:00,23,20147,2054064,2877.8138239498767,0.0473,0.0,0.04970868007572725,143.0188986395357,0.05092346883144289,11.259374622031828,13.796498891599185,101.20212306458758,291240.8687683468,2877.8138239498767,136.12059387282918,Single
79,2,2025-02-04 15:38:53+00:00,5,20129,462067,2877.8138239498767,0.0,118.59,0.04219653972935625,121.45850733235213,0.02418844196266244,3.470839874984449,5.6812482562236255,101.2227272466603,291300.16376834677,2877.8138239498767,118.59,Single
80,2,2025-02-04 01:27:09+00:00,30,20154,2673171,2877.8138239498767,0.0189,0.0,0.01999957783571923,57.54968894274739,0.05817872146662608,4.125980403914582,5.139828477464107,101.23217724666029,291327.35910898313,2877.8138239498767,54.39068127265267,Single
81,2,2025-02-04 03:44:33+00:00,8,20132,764127,2877.8138239498767,0.0113,32.52,0.023303166581131646,67.06217492882644,0.03110240786803135,4.514564809514923,5.726960784506446,101.24347736893877,291359.87875708845,2877.8138239498767,65.03929621063361,Dual
82,2,2025-02-04 14:47:44+00:00,29,20153,2538736,2877.8138239498767,0.0392,112.81,0.08284512404800674,238.41284323205878,0.05669942476673478,2.2950166008195083,6.50079928660125,101.28267731648594,291472.6889080379,2877.8138239498767,225.62030189883518,Dual
83,2,2025-02-04 06:26:46+00:00,6,20130,581594,2877.8138239498767,0.0,51.16,0.018258275850488195,52.54852986144261,0.027140927706071565,3.367895752264303,4.321526252382682,101.2915660082377,291498.26890803786,2877.8138239498767,51.16,Single
84,2,2025-02-04 12:05:40+00:00,24,20148,2116460,2877.8138239498767,0.0022,6.33,0.004627164634885987,13.316118352041071,0.05172720083419207,8.670098035416231,8.906114985004024,101.29376580141184,291504.5995032442,2877.8138239498767,12.661190412689729,Dual
85,2,2025-02-04 09:02:07+00:00,28,20152,2473073,2877.8138239498767,0.0403,115.98,0.0850942097567141,244.8852931761258,0.05574075172179357,23.430144722346085,27.754029087802337,101.33406651426105,291620.57745179685,2877.8138239498767,231.95589710518004,Dual
86,2,2025-02-04 03:56:08+00:00,23,20147,2059432,2877.8138239498767,0.0088,25.32,0.018495393266056523,53.22629842053837,0.05097342124917123,13.796498891599185,14.740566689948537,101.34286568695758,291645.8998326222,2877.8138239498767,50.644761650758916,Dual
87,2,2025-02-04 17:08:14+00:00,28,20152,2443906,2877.8138239498767,0.0437,125.76,0.09223870209507268,265.4458119922685,0.055364671559617364,27.754029087802337,32.44261608177658,101.38656560632232,291771.6600646755,2877.8138239498767,251.5204641066096,Dual
88,2,2025-02-04 11:06:41+00:00,12,20136,1083199,2877.8138239498767,0.046,0.0,0.04770351650121335,137.25070506183388,0.03703296741768146,3.6016856642017956,6.069087743910131,101.40956560632233,291837.8497826263,2877.8138239498767,132.37943590169434,Single
89,2,2025-02-04 11:57:05+00:00,13,20137,1166575,2877.8138239498767,0.0333,0.0,0.03458054601039787,99.5000375360309,0.038454835147083075,0.7342626267309242,2.520503129240751,101.42621560632233,291885.76538279507,2877.8138239498767,95.8312003375309,Single
90,2,2025-02-04 10:09:45+00:00,25,20149,2209815,2877.8138239498767,0.0434,124.9,0.09139294776340143,263.01188848509105,0.05290200514646813,1.7702203267854202,6.426682503468328,101.46961610670921,292010.6639427748,2877.8138239498767,249.79711995942466,Dual
91,2,2025-02-04 19:31:22+00:00,13,20137,1139318,2877.8138239498767,0.0324,93.24,0.06726095870954694,193.56451678657515,0.03798425852004194,2.520503129240751,5.996694148227107,101.50201590379545,292103.9045267228,2877.8138239498767,186.481167895976,Dual
92,2,2025-02-04 09:30:37+00:00,4,20128,397763,2877.8138239498767,0.047,135.26,0.09610740661695409,276.5792233463178,0.022408824675031153,10.057588367122662,15.100293990359205,101.54901638163636,292239.1631515856,2877.8138239498767,270.5172497256442,Dual
93,2,2025-02-04 03:56:48+00:00,2,20126,244992,2877.8138239498767,0.0,196.79,0.0695618367117823,200.25341094900614,0.017599527155882696,6.817433393949614,10.485173759101599,101.583207266113,292337.55815158563,2877.8138239498767,196.79,Single
94,2,2025-02-04 11:25:14+00:00,26,20150,2291686,2877.8138239498767,0.0179,51.51,0.03772567473355508,108.56746826603766,0.05381912729345621,8.50483061421619,10.425277437967452,101.60110676791389,292389.06958530995,2877.8138239498767,103.02286744870278,Dual
