note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
0,1,2025-03-03 03:43:54+00:00,5,20156,504966,2517.3382391622977,0.0,527.54,0.2148431647179336,540.889581662233,0.025305344925944967,0.0,10.513851952753612,1000.1047813106306,2517602.0091622975,2517.3382391622977,527.54,Single
1,1,2025-03-03 07:57:37+00:00,3,20154,316943,2517.3382391622977,0.0,111.98,0.0453743648895732,114.22516404365669,0.02004968783404786,0.0,2.231849202013109,1000.1270230575396,2517657.9991622977,2517.3382391622977,111.98,Single
2,2,2025-03-04 19:50:26+00:00,23,20175,2002174,2148.199533470228,0.0,1446.24,0.6032818733991272,1519.1006873715148,0.05037938887841211,0.0,28.82087933353614,1086.3927141733923,2333788.3217527363,2148.199533470228,1446.24,Single
3,2,2025-03-04 10:07:43+00:00,19,20171,1691537,2148.199533470228,0.118,253.49,0.24693149646672144,530.4581255079294,0.0463148334524007,0.0,10.938339910746436,1086.510714744813,2334041.8105252106,2148.199533470228,506.97754494948686,Dual
4,2,2025-03-04 12:23:17+00:00,14,20166,1251403,2148.199533470228,0.0,361.34,0.17489333623220152,375.734864807553,0.03983745172843578,0.0,7.79582216514973,1086.594817733006,2334222.4805252105,2148.199533470228,361.34,Single
5,2,2025-03-04 12:15:18+00:00,25,20177,2202282,2148.199533470228,0.0862,185.17,0.1815086432217766,389.9167826884493,0.052848002499444,0.0,7.990407749952283,1086.6810166158411,2334407.6529251034,2148.199533470228,370.34479978513366,Dual
6,3,2025-03-05 21:58:51+00:00,12,20165,1044069,2171.496943535016,0.1859,0.0,0.19266446409756807,413.84631402233737,0.03638764979864474,0.0,8.615849934634753,1080.9446115874832,2347267.9201928647,2171.496943535016,403.68128180315944,Single
7,3,2025-03-05 16:43:37+00:00,24,20177,2099783,2171.496943535016,0.4055,880.54,0.8528303984477321,1851.9186035836403,0.05157999027451616,7.990407749952283,45.78241589985555,1081.35011112453,2348148.4611981665,2171.496943535016,1761.082010603449,Dual
8,4,2025-03-06 10:40:27+00:00,18,20172,1603173,2241.3841149187283,0.0,788.14,0.3792480779710268,823.674243482373,0.04508620737733534,0.0,16.91170213955047,1064.667481841091,2386328.781469145,2241.3841149187283,788.14,Single
9,4,2025-03-06 02:31:56+00:00,23,20177,2064484,2241.3841149187283,0.2929,656.5,0.6157403067769568,1380.1105425247738,0.05111124397453645,45.78241589985555,73.51606693971553,1064.9603815271644,2386985.282172775,2241.3841149187283,1313.0014072596955,Dual
10,4,2025-03-06 08:28:32+00:00,3,20157,315088,2241.3841149187283,0.0,1557.48,0.7085300058207396,1588.605962143542,0.019984823011237336,0.0,32.89224435444339,1065.3078186285593,2387764.0221727747,2241.3841149187283,1557.48,Single
11,4,2025-03-06 13:16:59+00:00,27,20181,2371381,2241.3841149187283,0.2322,0.0,0.24493333029980582,548.9298535821509,0.054837770455666936,0.0,10.99250563478563,1065.4239186285592,2388024.246868517,2241.3841149187283,520.4493914841287,Single
12,4,2025-03-06 23:35:39+00:00,9,20163,779061,2241.3841149187283,0.1127,0.0,0.11624252765806295,260.5303757667503,0.03143325339896142,0.0,5.335444129057578,1065.4802686285593,2388150.548863392,2241.3841149187283,252.60398975134066,Single
13,4,2025-03-06 08:54:47+00:00,24,20178,2127913,2241.3841149187283,0.0,383.72,0.18007669699210632,403.65347369012727,0.05194796646025014,0.0,8.104735512140905,1065.5658675219943,2388342.408863392,2241.3841149187283,383.72,Single
14,4,2025-03-06 23:18:06+00:00,30,20184,2594514,2241.3841149187283,0.1423,0.0,0.15046263631260146,337.22204629363125,0.05736216663809871,0.0,6.736720764034544,1065.6370175219943,2388501.8833431685,2241.3841149187283,318.94895955293504,Single
15,4,2025-03-06 02:02:11+00:00,25,20179,2239069,2241.3841149187283,0.0,1693.56,0.7955569028378746,1783.780716574195,0.05327281972542752,0.0,35.76559705850377,1066.0148108660103,2389348.663343169,2241.3841149187283,1693.56,Single
16,4,2025-03-06 09:44:53+00:00,13,20167,1174507,2241.3841149187283,0.0,1619.84,0.7503264443999598,1682.3397964374049,0.03858393201637498,0.0,34.20900057783001,1066.376159014509,2390158.5833431683,2241.3841149187283,1619.84,Single
17,5,2025-03-07 11:27:25+00:00,23,20178,2032355,2202.3207363495417,0.0,1156.0,0.5514058867694256,1214.6688539012428,0.05075160372079817,8.104735512140905,32.73474535669084,1076.0732766929361,2369858.491092452,2202.3207363495417,1156.0,Single
18,5,2025-03-07 23:24:19+00:00,30,20185,2594141,2202.3207363495417,0.0,821.48,0.3943308102811266,868.5934310491637,0.057351890550182257,0.0,17.503265469815233,1076.2597799543462,2370269.2310924516,2202.3207363495417,821.48,Single
19,6,2025-03-08 19:37:24+00:00,18,20174,1570956,2140.7498089428914,0.1308,0.0,0.13663834671927783,300.90317995548486,0.04463567828194051,0.0,6.138112350876327,1091.8025403879294,2337276.0797388228,2140.7498089428914,280.0100750097302,Single
20,6,2025-03-08 21:14:44+00:00,14,20170,1219516,2140.7498089428914,0.376,804.92,0.7815647350292608,1673.1345571908944,0.03931605204251727,0.0,34.793672988089384,1092.178539937582,2338081.000702904,2140.7498089428914,1609.841928162527,Dual
21,6,2025-03-08 18:33:04+00:00,5,20161,451616,2140.7498089428914,0.1874,401.18,0.38377049933858354,821.5566231363115,0.023929647981553014,0.0,17.341410784763866,1092.3659407517368,2338482.1789600025,2140.7498089428914,802.356514195898,Dual
22,6,2025-03-08 03:59:31+00:00,2,20158,244829,2140.7498089428914,0.0545,116.67,0.11092030341710478,237.45261834702376,0.01762123307435985,0.0,5.043219210012467,1092.420440549801,2338598.8493922963,2140.7498089428914,233.34086458738759,Dual
23,6,2025-03-08 21:42:52+00:00,14,20170,1217828,2140.7498089428914,0.0,1594.55,0.7738363890309273,1657.154818465928,0.039261746866468814,34.793672988089384,69.25096743003814,1092.792868470462,2339396.124392296,2140.7498089428914,1594.55,Single
24,6,2025-03-08 19:15:52+00:00,15,20171,1313048,2140.7498089428914,0.302,0.0,0.31432022998475173,672.7880109546436,0.040795463525667965,10.938339910746436,24.910382412315812,1092.9438684704621,2339719.377613446,2140.7498089428914,646.5064423007532,Single
25,6,2025-03-08 00:25:04+00:00,28,20184,2504096,2140.7498089428914,0.4858,1039.98,1.0263269911042106,2197.109310118264,0.056324767662370316,6.736720764034544,51.691021292543155,1093.4296693446454,2340759.355742038,2140.7498089428914,2079.9562571844567,Dual
26,6,2025-03-08 23:20:12+00:00,9,20165,779988,2140.7498089428914,0.0,1097.09,0.5284682371973446,1131.583380944313,0.03144079423229918,8.615849934634753,32.32458704512101,1093.685909003156,2341307.900742038,2140.7498089428914,1097.09,Single
27,7,2025-03-09 09:35:22+00:00,1,20158,138278,2199.9995000805707,0.0875,0.0,0.08865864363106146,195.04106236413105,0.013241641497845283,5.043219210012467,9.14724932111858,1078.8948358219113,2373568.099447714,2199.9995000805707,192.49995625704992,Single
