day,price,reserve_eth,reserve_usdc,k
41,2660.2967996436387,138.48208876326876,368403.4575448902,7142.638189662598
42,2603.0333698049267,140.58408835854078,365945.07326088595,7172.590502299784
43,2736.2703136032396,135.76306810705069,371484.45294501755,7101.680722609605
44,2675.7090007037627,137.98892729192497,369218.2147524607,7137.788550407727
45,2724.6698335873957,137.73042554184462,375269.935641019,7189.303716556854
46,2692.8213863864253,139.2007021715755,374842.6278076258,7223.458797187123
47,2659.9017474093457,141.08391974439888,375269.36465948645,7276.295274805067
48,2741.9050800956124,138.1231324682841,378720.5185935073,7232.5696925884
49,2669.4945006896073,137.6557370612539,367471.2330733919,7112.279763727351
50,2714.8018364720533,137.53330269679313,373375.66273732076,7166.002235756536
51,2741.5933625994785,135.03840861103933,370220.4047440217,7070.641717126357
52,2658.3470942919384,137.30715207275696,365010.0687381147,7079.441575174683
53,2764.355233404291,134.3563850731949,371408.77621836856,7064.073934859346
54,2827.1844084879804,132.01813613559563,373239.6161201997,7019.572526311981
55,2503.103420098605,138.36566298214777,346343.56423482497,6922.575885098815
56,2495.315451693047,138.54454787214024,345712.35105317854,6920.734164124298
57,2325.853934699374,142.64432072267542,331769.85461535404,6879.3230443022485
58,2305.3229378029837,142.77653814322835,329146.028361687,6855.241095182176
59,2235.204208608959,144.6504485825894,323323.2914489776,6838.776143820904
60,2212.8243514969954,146.51228613518384,324205.95455343043,6892.03566301442
61,2517.3382391622977,137.96904696780288,347314.75775282935,6922.332419424192
62,2148.199533470228,149.82393991997006,321851.71783875104,6944.140871023009
63,2171.496943535016,149.49304374003574,324623.68756123405,6966.274694816682
64,2241.3841149187283,147.02276665381459,329534.4937092629,6960.536830805501
65,2202.3207363495417,147.2051497935057,324192.9538876781,6908.1743130174955
66,2140.7498089428914,149.08878619831466,319161.79056956974,6898.0753806331995
67,2199.9995000805707,146.71454091106628,322771.91665889625,6881.521166980082
68,2017.265460184326,154.64720037924783,311964.4558392611,6945.821025147224
69,1879.1231054991026,161.28163602149803,303068.0487406933,6991.374022804253
70,1921.3099227587034,159.9775825686492,307366.5168080955,7012.257291450821
71,1910.6551381032464,158.82854248444562,303466.57077535574,6942.560992098133
72,1862.7949366490388,159.81619859188442,297704.80553145945,6897.684417438511
73,1910.6662703455045,159.3887161097055,304538.64374448947,6967.0670609823455
74,1939.7856881721348,158.4501619605092,307359.35645955254,6978.620193927592
75,1887.7643429692785,159.4483772201164,301000.96106045076,6927.778488287881
76,1929.1833577618722,157.1991414458783,303265.967531843,6904.574550669963
77,1932.7964059050657,158.17610218159902,305722.20179666707,6953.987793386831
78,2060.728601068271,154.77671196761048,318952.79713096074,7026.12732682823
79,1980.831780524645,158.55501310633875,314070.8089225373,7056.734459013695
80,1964.5293833168294,159.09104716635693,312539.0367809518,7051.394375713655
81,1979.5449257665966,158.0200732038822,312807.8340800111,7030.6412822779685
82,2001.0470230951883,158.20714114639685,316579.9288233977,7077.0901847778905
83,2077.739325831977,154.75572877487767,321542.06357335066,7054.11060163306
84,2068.598435049149,156.3254715026519,323374.62570870615,7109.971226095579
85,2009.8835432902426,158.46224934598436,318490.667193249,7104.135944585066
86,2003.3034241292064,158.66134007890085,317846.8058569906,7101.408322091355
87,1896.9173600459985,164.24087795456643,311551.3726212132,7153.283928885972
88,1829.2745211803463,166.83216346494564,305181.8259398197,7135.414793249414
89,1805.3378779435934,167.79275333936525,302922.61324800237,7129.39123106861
90,1824.2071367609847,165.97058510553114,302764.7258419064,7088.726168875261
91,1907.1671522994227,160.8853143576821,306835.186830338,7026.042662067818
92,1795.761850567479,164.91153950408852,296141.85135979403,6988.3623703507665
93,1818.2844199542053,161.55145672931417,293746.4967918179,6888.771622419413
94,1814.4807753449506,160.69461281388993,291577.28565230366,6845.063843619131
95,1809.935827172196,159.48034549890812,288649.19104827393,6784.82665337583
96,1574.6321611455576,170.03996955731358,267750.40474515746,6747.464017823657
97,1555.909812570873,169.8154632294918,264217.54556503455,6698.374794939867
98,1471.3608854365523,173.42598776343686,255172.21491331916,6652.329924254086
99,1662.5331604641576,162.91833555900854,270857.13531447866,6642.860352266636
100,1523.928624242526,169.94970943744957,258991.22689342953,6634.416610176581
101,1568.131690125936,166.81538454437677,261588.49090458147,6605.8295998785015
102,1645.8625733156498,162.50348796416574,267458.4088734705,6592.641680486277
103,1595.4227460001084,164.5464415591584,262521.1356368589,6572.4362836861565
104,1621.543195596693,161.17820420634794,261357.42030929777,6490.386711241195
105,1587.8222244021401,162.17208374285156,257500.43874450465,6462.150007226297
106,1577.7073516760117,161.7943024146625,255264.06037890492,6426.528657100909
107,1583.4764497002345,160.32042172035284,253863.61220018868,6379.617650563893
108,1589.1516208270755,158.8898180581753,252500.01190006844,6334.009863466347
109,1615.0502549158562,157.50424220011996,254377.26651563248,6329.731320955309
110,1585.4600253443446,157.80713682298236,250196.90714688407,6283.53861759561
111,1577.4465595922347,157.80713682298236,250196.90714688407,6283.53861759561
112,1759.7064599311093,149.64702030693297,263334.8283435519,6277.5211990602
113,1793.969849485534,147.55304748650008,264705.7183904883,6249.650825095738
114,1769.3925107354407,148.42633896582404,262624.4525620089,6243.427425435705
115,1788.7981804331257,148.42633896582404,262624.4525620089,6243.427425435705
116,1821.2695303291391,146.16763852972912,266210.6663743591,6237.8990417740515
117,1793.6918440730135,146.68424727139057,263106.33798468247,6212.371136660721
118,1799.50191449199,146.1743382494678,263041.0015295171,6200.793846843678
119,1796.9720456768928,145.98418217716545,262329.49448336917,6188.372703150957
120,1794.0495408617828,145.52421756039283,261077.65569849292,6163.856063214392
