day,price,reserve_eth,reserve_usdc,k
41,1910.6662703455045,148.382383019867,283509.21434954734,6485.967378369714
42,1939.7856881721348,146.19752053923514,283591.8579882601,6438.977130181354
43,1887.7643429692785,148.1397054629813,279652.8537509873,6436.43467973951
44,1929.1833577618722,146.44947610404128,282527.8920528614,6432.4226987909215
45,1932.7964059050657,145.96236969235042,282115.5435387614,6417.028382511883
46,2060.728601068271,142.27032620191798,293180.53028760507,6458.396835134
47,1980.831780524645,145.11633470546616,287451.0476578389,6458.625429869103
48,1964.5293833168294,145.5869882813499,286009.91630731476,6452.853813142128
49,1979.5449257665966,145.96088544435185,288936.1301417662,6494.1029705692745
50,2001.0470230951883,146.00234674456388,292157.56131812104,6531.132334566073
51,2077.739325831977,142.61959689359887,296326.34510013444,6500.918695625614
52,2068.598435049149,143.72879832893472,297317.1672947291,6537.051260150425
53,2009.8835432902426,146.05588133713746,293555.3123002651,6547.937068971712
54,2003.3034241292064,145.21905194667076,290917.8240135626,6499.754656726511
55,1896.9173600459985,149.29397872596556,283198.33999562205,6502.29243778955
56,1829.2745211803463,150.8615261052159,275967.14593065507,6452.350330693416
57,1805.3378779435934,152.27218386784756,274902.74129381665,6469.9335984279915
58,1824.2071367609847,150.64729057330217,274811.8625975236,6434.25695148395
59,1907.1671522994227,146.48409668969308,279369.6575408352,6397.125286203026
60,1795.761850567479,150.70459855260927,270629.5687858627,6386.322926406024
61,1818.2844199542053,148.5176324812442,270047.2972291309,6332.9918081764
62,1814.4807753449506,147.3882411605036,267433.1300976391,6278.256021630463
63,1809.935827172196,146.37416158866654,264927.8392316199,6227.24580766051
64,1574.6321611455576,156.14230128002887,245866.68931081262,6195.9818170401495
65,1555.909812570873,155.8273536168449,242453.3085594003,6146.613494312106
66,1471.3608854365523,159.19490999111787,234233.16372152345,6106.449657172546
67,1662.5331604641576,149.06129654901704,247819.34845452235,6077.851050376584
68,1523.928624242526,154.86142306897423,235997.7554057417,6045.407202432014
69,1568.131690125936,151.73074560577356,237933.79055085016,6008.483289906734
70,1645.8625733156498,147.207298528644,242282.9831671991,5972.087024776541
71,1595.4227460001084,148.66287254810862,237180.12834896758,5938.0029632601745
72,1621.543195596693,146.57134408249397,237671.7656664297,5902.19197791703
73,1587.8222244021401,147.2709878395369,233840.147501274,5868.378781150348
74,1577.7073516760117,147.00201874216987,231926.16568073625,5838.973758649647
75,1583.4764497002345,146.10768022092887,231358.07075017365,5814.051170887423
76,1589.1516208270755,145.04385536081267,230496.67783764334,5782.052127180365
77,1615.0502549158562,143.16348570694387,231216.22408564226,5753.409475441355
78,1585.4600253443446,143.95710023112068,228238.22778093093,5732.0601386615635
79,1577.4465595922347,143.61934563320256,226551.84265998338,5704.141249550459
80,1759.7064599311093,135.56707305636772,238558.25421124295,5686.8835293906905
81,1793.969849485534,133.95103190579783,240304.11254647613,5673.533629653345
82,1769.3925107354407,134.5352172426794,238045.60581936248,5659.109231369647
83,1788.7981804331257,133.4089350074948,238641.66019492777,5642.422328665745
84,1821.2695303291391,131.97832830037987,240368.10799725776,5632.351291441546
85,1793.6918440730135,132.7809552576195,238168.1164938158,5623.538923129888
86,1799.50191449199,132.3259679605767,238120.83268206348,5613.338549939116
87,1796.9720456768928,132.31031652215594,237757.94014497576,5608.72786969002
88,1794.0495408617828,132.30248729820008,237357.21659220773,5603.833521200169
89,1838.8543285925753,130.63459487227624,240217.99024482255,5601.855035313284
90,1841.427590836958,130.4470915259365,240208.87348029335,5597.727119485722
