note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
30,7,2025-03-09 13:12:56+00:00,4,20161,384424,2199.9995000805707,0.0,1002.78,0.46488149211028207,1024.8001148466728,0.021959068635865202,17.34141078475659,38.699244899484256,113.26156504684104,249175.38648139333,2199.9995000805707,1002.78,Single
31,7,2025-03-09 20:39:24+00:00,8,20165,703236,2199.9995000805707,0.1273,280.06,0.2621463620631268,576.7218654867846,0.029639953961306677,32.297516268414256,44.23931479292514,113.38886506130464,249455.44644957344,2199.9995000805707,560.1199363602566,Dual
32,7,2025-03-09 19:23:42+00:00,3,20160,275778,2199.9995000805707,0.2481,0.0,0.2527347934488263,555.4089552065004,0.01868115053940498,0.0,11.6305616046684,113.51291506130461,249728.35638755848,2199.9995000805707,545.8198759699895,Single
33,8,2025-03-10 09:39:01+00:00,6,20164,570059,2017.265460184326,0.0,1896.35,0.9614160303802443,1947.1294172490568,0.026777449969181376,0.0,42.138276302932354,118.77100485580692,239592.64576700417,2017.265460184326,1896.35,Single
34,8,2025-03-10 19:38:06+00:00,30,20188,2607714,2017.265460184326,0.4825,973.33,1.020260202173275,2058.13566624482,0.05726477568368206,0.0,43.34197618937287,119.25350471092294,240565.9760592736,2017.265460184326,1946.6605845389372,Dual
35,8,2025-03-10 23:39:40+00:00,22,20180,1902020,2017.265460184326,0.0,828.03,0.42985636530954696,868.6260993435759,0.049027329134905734,0.0,18.420071672950144,119.45874046604371,240979.99105927363,2017.265460184326,828.03,Single
36,9,2025-03-11 04:24:20+00:00,15,20174,1366540,1879.1231054991026,0.4508,847.11,0.9389461066351524,1764.3953237966339,0.041421233282941526,6.136489059625092,45.21984551734022,124.20071328491657,233388.43005315607,1879.1231054991026,1694.2186959589953,Dual
37,9,2025-03-11 20:10:03+00:00,19,20178,1655397,1879.1231054991026,0.1757,0.0,0.18368415893287093,344.92121962275934,0.04544199734132575,38.19416575937794,45.80786761000127,124.28856328491658,233553.51101797418,1879.1231054991026,330.1619296361923,Single
38,9,2025-03-11 22:58:39+00:00,23,20182,1990881,1879.1231054991026,0.0,64.02,0.03577595111634956,67.23662999502022,0.050244142377697996,0.0,1.4767544735314004,124.30559782613759,233585.52101797418,1879.1231054991026,64.02,Single
39,9,2025-03-11 12:01:49+00:00,28,20187,2462291,1879.1231054991026,0.4537,0.0,0.4790055699571706,898.4715261099684,0.055775997260680235,0.0,19.649461669383527,124.53244782613758,234011.80009445664,1879.1231054991026,852.5581529649428,Single
40,9,2025-03-11 07:48:00+00:00,16,20175,1440720,1879.1231054991026,0.0,593.03,0.32852077919146117,618.1129558701535,0.04229626809799443,46.76095531399005,60.43270702393056,124.69024217134695,234308.31509445663,1879.1231054991026,593.03,Single
41,9,2025-03-11 17:12:33+00:00,19,20178,1666047,1879.1231054991026,0.0,1770.65,0.9813223699469473,1850.9865622955713,0.04537122655271871,45.80786761000127,86.57751359103167,125.16137947864159,235193.64009445664,1879.1231054991026,1770.65,Single
42,10,2025-03-12 03:26:03+00:00,7,20167,678837,1921.3099227587034,0.4057,779.48,0.8443400718602331,1586.6195770063407,0.029042783960586706,34.15831617080221,69.72649863793777,124.19297642084166,238613.19793430073,1921.3099227587034,1558.9554356632061,Dual
43,10,2025-03-12 17:00:13+00:00,14,20174,1234787,1921.3099227587034,0.0,740.88,0.40009019791562844,769.8901847892554,0.03915638806453875,45.21984551734022,62.10917606217845,124.38578237869987,238983.63793430076,1921.3099227587034,740.88,Single
44,10,2025-03-12 02:12:24+00:00,4,20164,424056,1921.3099227587034,0.0,1969.12,1.044054576464231,2014.2080235494825,0.022897549945906006,42.138276302932354,86.96960629911518,124.89822443104003,239968.19793430076,1921.3099227587034,1969.12,Single
45,10,2025-03-12 03:58:42+00:00,26,20186,2318478,1921.3099227587034,0.3668,704.74,0.7732570739206831,1485.6664889672459,0.0540555379237729,0.0,32.15578529606137,125.26502534716818,240672.93617413467,1921.3099227587034,1409.4764796678924,Dual
46,11,2025-03-13 06:40:50+00:00,14,20175,1271950,1910.6551381032464,0.2298,0.0,0.23891135498609933,456.0597233516368,0.03964906434333911,60.43270702393056,70.47290989938665,125.60282869096562,239983.6899986953,1910.6551381032464,439.06855073612604,Single
47,11,2025-03-13 02:44:40+00:00,28,20189,2495720,1910.6551381032464,0.2367,452.25,0.49997909130293916,955.2876197421161,0.056147520465434364,0.0,20.692759603354716,125.83952814895545,240435.94103428983,1910.6551381032464,904.5020711890384,Dual
48,11,2025-03-13 20:02:12+00:00,28,20189,2433468,1910.6551381032464,0.4059,775.53,0.8565558435031452,1636.58282346158,0.055134960356704954,20.692759603354716,56.1772704216346,126.24542686129344,241211.47349456788,1910.6551381032464,1551.0649205561076,Dual
49,11,2025-03-13 00:32:14+00:00,27,20188,2417266,1910.6551381032464,0.4996,0.0,0.5269678928545241,1004.8665787550532,0.05477960939656533,43.34197618937287,65.15844980183101,126.49522686129345,241688.75514806606,1910.6551381032464,954.5633069963818,Single
50,12,2025-03-14 14:36:05+00:00,7,20169,638635,1862.7949366490388,0.248,0.0,0.25505086036770014,474.64665413120144,0.02843088857943607,0.0,10.698514910402082,127.81990876247431,238102.27884567928,1862.7949366490388,461.97314428896163,Single
51,12,2025-03-14 09:39:20+00:00,13,20175,1174840,1862.7949366490388,0.0111,0.0,0.01152253330671344,21.46318476975317,0.038066063667877535,70.47290989938665,70.95197669957088,127.8254587624743,238112.6173575777,1862.7949366490388,20.67702379680433,Single
52,13,2025-03-15 20:14:05+00:00,24,20187,2087155,1910.6662703455045,0.2173,415.19,0.462703107234164,861.9212438685618,0.05115508003977449,19.649461669383527,38.647913275885,126.44143961353635,241587.39384351182,1910.6662703455045,830.3777805460782,Dual
53,13,2025-03-15 07:55:34+00:00,10,20173,921866,1910.6662703455045,0.0859,164.13,0.17767232076869685,339.4725104668167,0.03416927610032803,0.0,7.50966497304762,126.52734059941687,241751.52195982315,1910.6662703455045,328.25623262267885,Dual
54,13,2025-03-15 11:25:04+00:00,24,20187,2118896,1910.6662703455045,0.0,1107.28,0.6078740207839078,1164.1027158102145,0.051317386578114486,38.647913275885,63.950714044065535,126.81710339504097,242305.16195982316,1910.6662703455045,1107.28,Single
55,13,2025-03-15 19:20:15+00:00,30,20193,2608785,1910.6662703455045,0.2436,0.0,0.2575979005908929,491.71147473527697,0.057462646103829375,0.0,10.642932211025254,126.93890339504098,242537.88111155122,1910.6662703455045,465.43830345616493,Single
56,13,2025-03-15 06:45:56+00:00,28,20191,2481244,1910.6662703455045,0.2588,0.0,0.27330229752193835,521.6578450968739,0.056036698307335216,0.0,11.306690445029744,127.06830339504097,242785.12132693394,1910.6662703455045,494.4804307654165,Single
57,13,2025-03-15 14:42:03+00:00,8,20171,724677,1910.6662703455045,0.0,1366.66,0.7347249392511218,1407.762487218541,0.030075137355699996,24.90206471069905,56.12388216090767,127.42594303656584,243468.45132693392,1910.6662703455045,1366.66,Single
58,13,2025-03-15 21:38:44+00:00,19,20182,1650076,1910.6662703455045,0.0,1160.87,0.6337776876552441,1213.822840431663,0.045614789280163257,1.4767544735314004,28.00291589660992,127.72972973600605,244048.88632693392,1910.6662703455045,1160.87,Single
59,13,2025-03-15 20:34:45+00:00,19,20182,1653915,1910.6662703455045,0.0,867.49,0.4738223645412904,906.9247038241591,0.04545839585950156,28.00291589660992,47.83126876500501,127.95674216969577,244482.63132693392,1910.6662703455045,867.49,Single
60,14,2025-03-16 11:26:20+00:00,7,20171,650020,1939.7856881721348,0.468,907.82,0.9624715231990312,1866.9884859747026,0.02828137314454783,56.12388216090767,97.34813521660362,127.4061997937211,247140.7229442598,1939.7856881721348,1815.639702064559,Dual
61,14,2025-03-16 10:55:21+00:00,21,20185,1861479,1939.7856881721348,0.0741,0.0,0.07768692238562673,150.65217340619876,0.04840650992748626,17.490055656824552,20.75316743049916,127.4432497937211,247212.59200400658,1939.7856881721348,143.7381194935552,Single
62,14,2025-03-16 02:38:28+00:00,25,20189,2236892,1939.7856881721348,0.1649,319.87,0.34714739602912187,673.3915505034823,0.05260083128842175,56.1772704216346,70.70263623459141,127.60814962360449,247532.46233399634,1939.7856881721348,639.740659979585,Dual
63,14,2025-03-16 02:40:02+00:00,4,20168,422398,1939.7856881721348,0.4992,0.0,0.5107295749372222,988.7728361482046,0.023096103640268855,0.0,21.96480421036722,127.85774962360448,248016.6328417641,1939.7856881721348,968.3410155355297,Single
64,14,2025-03-16 02:30:16+00:00,12,20176,1114184,1939.7856881721348,0.0,308.29,0.16479798537497042,319.8714226794106,0.037566650489508455,0.0,6.997576675068558,127.93721458766721,248170.7778417641,1939.7856881721348,308.29,Single
65,14,2025-03-16 19:46:40+00:00,27,20191,2348000,1939.7856881721348,0.0873,0.0,0.09205167175213125,178.49961959799597,0.05442922969222501,11.306690445029744,15.150988492943725,127.98086458766721,248255.44948705283,1939.7856881721348,169.34329057742738,Single
66,14,2025-03-16 23:48:37+00:00,26,20190,2247083,1939.7856881721348,0.3097,600.75,0.6523775054928487,1265.4725484403507,0.05324247536801531,0.0,27.280196113688362,128.29056416812938,248856.2003008663,1939.7856881721348,1201.5016276269102,Dual
67,14,2025-03-16 03:46:17+00:00,30,20194,2664823,1939.7856881721348,0.0,1131.47,0.6157227627441979,1197.0838741373318,0.05798993710600528,0.0,25.66098707558558,128.58221236589142,249421.9353008663,1939.7856881721348,1131.47,Single
68,14,2025-03-16 20:08:32+00:00,24,20188,2087488,1939.7856881721348,0.446,0.0,0.46861166845143615,907.4331285832953,0.05069880818707643,65.15844980183101,84.78462289384152,128.80521236589144,249854.50750932866,1939.7856881721348,865.1444169247721,Single
69,15,2025-03-17 12:29:02+00:00,7,20172,646258,1887.7643429692785,0.1481,279.58,0.3046422606215036,575.0927969629441,0.02849802853929215,16.899099401167405,29.768566833905425,129.72532785225263,244890.84829948196,1887.7643429692785,559.1578991937502,Dual
70,15,2025-03-17 17:47:12+00:00,17,20182,1491168,1887.7643429692785,0.0,1713.18,0.9431659414865091,1786.6974308461424,0.04291284677975601,47.83126876500501,87.19276004340281,130.17908682020342,245747.43829948193,1887.7643429692785,1713.18,Single
71,15,2025-03-17 01:50:58+00:00,28,20193,2498942,1887.7643429692785,0.4536,856.29,0.9579681364041431,1808.4180896044581,0.055961291674307606,10.642932211025254,50.05933204662688,130.6326868451083,246603.72825246738,1887.7643429692785,1712.5799059708647,Dual
72,16,2025-03-18 00:07:44+00:00,2,20168,258736,1929.1833577618722,0.4164,803.31,0.8477657128789567,1635.4955045673016,0.017971592129733937,21.96480421036722,58.5433927014783,129.15568536969516,249164.99877554443,1929.1833577618722,1606.6219501720434,Dual
73,16,2025-03-18 09:32:15+00:00,21,20187,1866465,1929.1833577618722,0.3878,748.14,0.8127397701428882,1567.9240387508928,0.04788332504732418,63.950714044065535,98.0170429922182,129.54348606788176,249913.1374286145,1929.1833577618722,1496.277306140054,Dual
74,17,2025-03-19 20:25:19+00:00,14,20181,1222481,1932.7964059050657,0.2803,541.76,0.5825714423518072,1125.991989960554,0.039195442964849815,10.987222775678674,35.63314154540967,129.61532130872027,250520.02717572477,1932.7964059050657,1083.52283257519,Dual
75,17,2025-03-19 05:25:36+00:00,23,20190,2054064,1932.7964059050657,0.4731,0.0,0.4970683812068245,958.9826193848844,0.0506623995071328,27.280196113688362,48.0604211769496,129.85187130872026,250977.2301655416,1932.7964059050657,914.4059796336867,Single
76,17,2025-03-19 15:38:53+00:00,5,20172,462067,1932.7964059050657,0.0,1185.89,0.6268087000760248,1214.3541243075333,0.024002330998265625,29.768566833905425,56.711150411196286,130.1586521978964,251570.17516554164,1932.7964059050657,1185.89,Single
77,18,2025-03-20 01:27:09+00:00,26,20194,2327571,2060.728601068271,0.4505,0.0,0.4748040753877089,976.6881798698158,0.05394911295828835,25.66098707558558,46.09320642172861,125.58473363939322,258796.05246823825,2060.728601068271,928.3582347812561,Single
78,18,2025-03-20 03:44:33+00:00,8,20176,764127,2060.728601068271,0.1129,232.66,0.23281457532242134,479.76765411246583,0.03105714612472996,6.997576675068558,17.24790623107765,125.6976345470672,259028.71059776854,2060.728601068271,465.31625906060776,Dual
79,18,2025-03-20 14:47:44+00:00,29,20197,2538736,2060.728601068271,0.3923,808.42,0.8289636828075325,1708.2691704083513,0.05654556024624125,0.0,35.6170277256133,126.08993361773591,259837.13251286812,2060.728601068271,1616.8438301990827,Dual
80,19,2025-03-21 06:26:46+00:00,6,20175,581594,1980.831780524645,0.0,511.64,0.26493801907565895,525.3271403619523,0.026751505671863744,70.95197669957088,82.44202126982054,128.09958343660892,253743.72594320338,1980.831780524645,511.64,Single
81,19,2025-03-21 12:05:40+00:00,24,20193,2116460,1980.831780524645,0.0221,43.78,0.04646895425001767,92.04718138627914,0.0512903676028279,50.05933204662688,52.02660223818748,128.1216843497734,253787.50413437816,1980.831780524645,87.55638234959466,Dual
82,19,2025-03-21 09:02:07+00:00,28,20197,2473073,1980.831780524645,0.4031,798.47,0.8508746733862413,1685.4395942870465,0.055416058961670796,35.6170277256133,71.49812341687539,128.52478351913004,254585.9757797429,1980.831780524645,1596.9432907294845,Dual
83,19,2025-03-21 03:56:08+00:00,23,20192,2059432,1980.831780524645,0.088,174.31,0.18498653623344735,366.4272099402237,0.05106950261328926,0.0,7.833078577745255,128.61278271222503,254760.28737808598,1980.831780524645,348.62319668616874,Dual
84,19,2025-03-21 17:08:14+00:00,28,20197,2443906,1980.831780524645,0.4374,866.42,0.9226406039819908,1827.5958303698899,0.05468493231204171,71.49812341687539,110.43253534268842,129.05018376713502,255626.70528848673,1980.831780524645,1732.8358208014797,Dual
85,19,2025-03-21 11:06:41+00:00,12,20181,1083199,1980.831780524645,0.46,0.0,0.4768961446129094,942.9711741062059,0.03673074915849881,35.63314154540967,56.08793669060651,129.28018376713501,256082.2965980074,1980.831780524645,911.1826190413367,Single
86,19,2025-03-21 11:57:05+00:00,13,20182,1166575,1980.831780524645,0.3334,0.0,0.3459874003269112,684.4605464825233,0.03775465005072352,87.19276004340281,102.02168486894516,129.44688376713503,256412.50125582085,1980.831780524645,660.4093156269166,Single
87,19,2025-03-21 10:09:45+00:00,25,20194,2209815,1980.831780524645,0.4335,858.69,0.9123105807310382,1807.1337920210349,0.052261692238151095,46.09320642172861,84.680360501814,129.88038362152514,257271.19154424957,1980.831780524645,1717.3805768574337,Dual
88,19,2025-03-21 19:31:22+00:00,13,20182,1139318,1980.831780524645,0.3243,642.38,0.6726949951200687,1332.4956249336135,0.03715226137288811,102.02168486894516,130.888540187927,130.2046826758557,257913.57341746162,1980.831780524645,1284.7637464241423,Dual
