note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
0,1,2025-03-03 03:43:54+00:00,5,20156,504966,2517.3382391622977,0.0,527.54,0.21258993362895037,540.7537168009796,0.025047800737346294,0.0,10.459886850323528,10.104781310630619,25437.152391622978,2517.3382391622977,527.54,Single
1,1,2025-03-03 07:57:37+00:00,3,20154,316943,2517.3382391622977,0.0,111.98,0.0452738201127254,114.22024044253786,0.02000571925824121,0.0,2.229423109596951,10.1270230575397,25493.142391622976,2517.3382391622977,111.98,Single
2,2,2025-03-04 19:50:26+00:00,23,20175,2002174,2148.199533470228,0.0,1446.24,0.5861610366777661,1517.1317419898046,0.04901796519927855,0.0,28.427403562496693,11.333735028005224,24347.124299636,2148.199533470228,1446.24,Single
3,2,2025-03-04 10:07:43+00:00,19,20171,1691537,2148.199533470228,0.118,253.49,0.24681523149666218,530.2083651545915,0.045822187662018184,0.0,10.938339910735067,11.451735599425726,24600.613072110747,2148.199533470228,506.97754494948686,Dual
4,2,2025-03-04 12:23:17+00:00,14,20166,1251403,2148.199533470228,0.0,361.34,0.17358355274455836,375.6256821077922,0.03953529116010485,0.0,7.767704355542492,11.535838587618887,24781.283072110746,2148.199533470228,361.34,Single
5,2,2025-03-04 12:15:18+00:00,25,20177,2202282,2148.199533470228,0.0862,185.17,0.18143757565443178,389.7641153743224,0.05243577228829085,0.0,7.990407749961378,11.622037470454243,24966.45547200331,2148.199533470228,370.34479978513366,Dual
6,3,2025-03-05 21:58:51+00:00,12,20165,1044069,2171.496943535016,0.1859,0.0,0.19260783872417078,410.4836410985114,0.03608304854314552,0.0,8.582036114133416,11.652642604267895,25303.677799273642,2171.496943535016,403.68128180315944,Single
7,3,2025-03-05 16:43:37+00:00,24,20177,2099783,2171.496943535016,0.4055,880.54,0.8507409902241245,1847.3814600115663,0.0490036516690209,7.990407749961378,45.78241589985737,12.058142141314573,26184.21880457537,2171.496943535016,1761.082010603449,Dual
8,4,2025-03-06 10:40:27+00:00,18,20172,1603173,2241.3841149187283,0.0,788.14,0.3734471161397897,823.0985890792465,0.044355811250852,0.0,16.787730780704578,12.045968983211953,26999.643527774973,2241.3841149187283,788.14,Single
9,4,2025-03-06 02:31:56+00:00,23,20177,2064484,2241.3841149187283,0.2929,656.5,0.6125962072359974,1373.0634077581706,0.04574404883836555,45.78241589985737,73.51606693971962,12.338868669285462,27656.14423140482,2241.3841149187283,1313.0014072596955,Dual
10,4,2025-03-06 08:28:32+00:00,3,20157,315088,2241.3841149187283,0.0,1557.48,0.6890651958133044,1587.6507767293617,0.01937153397113401,0.0,32.44704459391187,12.68630577068039,28434.884231404823,2241.3841149187283,1557.48,Single
11,4,2025-03-06 13:16:59+00:00,27,20181,2371381,2241.3841149187283,0.2322,0.0,0.2447978334275663,543.721336253891,0.05425423526083687,0.0,10.943257494716363,12.80240577068039,28695.108927146885,2241.3841149187283,520.4493914841287,Single
12,4,2025-03-06 23:35:39+00:00,9,20163,779061,2241.3841149187283,0.1127,0.0,0.1162240519461738,259.36240657711727,0.03126931629258042,0.0,5.323894288788097,12.858755770680391,28821.410922022555,2241.3841149187283,252.60398975134066,Single
13,4,2025-03-06 08:54:47+00:00,24,20178,2127913,2241.3841149187283,0.0,383.72,0.17883254594609682,403.49630043339886,0.05153836243458465,0.0,8.078262047055432,12.944354664115465,29013.27092202256,2241.3841149187283,383.72,Single
14,4,2025-03-06 23:18:06+00:00,30,20184,2594514,2241.3841149187283,0.1423,0.0,0.15040901195237108,335.2839653589251,0.0569853264397125,0.0,6.718531581996103,13.015504664115465,29172.745401799028,2241.3841149187283,318.94895955293504,Single
15,4,2025-03-06 02:02:11+00:00,25,20179,2239069,2241.3841149187283,0.0,1693.56,0.7722437204837235,1780.7820960430895,0.05150221783880674,0.0,35.26731444470738,13.393298008131696,30019.525401799023,2241.3841149187283,1693.56,Single
16,4,2025-03-06 09:44:53+00:00,13,20167,1174507,2241.3841149187283,0.0,1619.84,0.730122615597691,1680.347204449092,0.03735381546886872,0.0,33.76529168102934,13.75464615663027,30829.445401799025,2241.3841149187283,1619.84,Single
17,5,2025-03-07 11:27:25+00:00,23,20178,2032355,2202.3207363495417,0.0,1156.0,0.5403320478272249,1212.4227801716509,0.04880863336647998,8.078262047055432,32.48226976534079,14.116445292140185,31088.94019042419,2202.3207363495417,1156.0,Single
18,5,2025-03-07 23:24:19+00:00,30,20185,2594141,2202.3207363495417,0.0,821.48,0.38891886563520833,867.8033927635236,0.05639016502352285,0.0,17.390650524162766,14.302948553550156,31499.68019042419,2202.3207363495417,821.48,Single
19,6,2025-03-08 19:37:24+00:00,18,20174,1570956,2140.7498089428914,0.1308,0.0,0.13660335640479038,299.47661074376316,0.04436816823234227,0.0,6.124329007737288,14.574034851737087,31199.36232438321,2140.7498089428914,280.0100750097302,Single
20,6,2025-03-08 21:14:44+00:00,14,20170,1219516,2140.7498089428914,0.376,804.92,0.7805945556572477,1671.0576458850492,0.0380259183536477,0.0,34.79367298808347,14.950034401389617,32004.28328846447,2140.7498089428914,1609.841928162527,Dual
21,6,2025-03-08 18:33:04+00:00,5,20161,451616,2140.7498089428914,0.1874,401.18,0.3836205080484202,821.2355293114128,0.023529459512689522,0.0,17.34141078475477,15.137435215544565,32405.461545562423,2140.7498089428914,802.356514195898,Dual
22,6,2025-03-08 03:59:31+00:00,2,20158,244829,2140.7498089428914,0.0545,116.67,0.11091081053561883,237.43229646380271,0.01753414209583228,0.0,5.043219210023153,15.19193501360892,32522.13197785612,2140.7498089428914,233.34086458738759,Dual
23,6,2025-03-08 21:42:52+00:00,14,20170,1217828,2140.7498089428914,0.0,1594.55,0.7530480029933887,1651.3709939309294,0.03563450122663417,34.79367298808347,68.84445939545435,15.564362934269903,33319.40697785612,2140.7498089428914,1594.55,Single
24,6,2025-03-08 19:15:52+00:00,15,20171,1313048,2140.7498089428914,0.302,0.0,0.313900988214532,665.5421341977589,0.0394072457434835,10.938339910735067,24.84421676191505,15.715362934269905,33642.66019900649,2140.7498089428914,646.5064423007532,Single
25,6,2025-03-08 00:25:04+00:00,28,20184,2504096,2140.7498089428914,0.4858,1039.98,1.0233787036227076,2190.7977642567275,0.05329030679823635,6.718531581996103,51.672832110492436,16.201163808453224,34682.638327598725,2140.7498089428914,2079.9562571844567,Dual
26,6,2025-03-08 23:20:12+00:00,9,20165,779988,2140.7498089428914,0.0,1097.09,0.5197841242309743,1130.2583000174513,0.030232979990202496,8.582036114133416,32.1089471011212,16.457403466963747,35231.18332759872,2140.7498089428914,1097.09,Single
27,7,2025-03-09 09:35:22+00:00,1,20158,138278,2199.9995000805707,0.0875,0.0,0.08864266101366819,194.48663682531182,0.013058983013350699,5.043219210023153,9.141781536270855,16.173245706075893,35581.13246804721,2199.9995000805707,192.49995625704992,Single
28,7,2025-03-09 10:51:57+00:00,21,20178,1861683,2199.9995000805707,0.0,257.5,0.12191933708425946,269.19216638195365,0.04540647138622789,32.48226976534079,37.96229200378002,16.231768446647102,35709.8824680472,2199.9995000805707,257.5,Single
29,7,2025-03-09 19:18:34+00:00,18,20175,1572086,2199.9995000805707,0.3836,0.0,0.3995434828864655,868.7598777743887,0.041562781247303185,28.427403562496693,46.31477192557804,16.423568446647103,36131.84237216266,2199.9995000805707,843.9198082309069,Single
30,7,2025-03-09 13:12:56+00:00,4,20161,384424,2199.9995000805707,0.0,1002.78,0.45899669473446797,1023.757117045068,0.020918962329791128,17.34141078475477,38.57444089759747,16.6514730438898,36633.23237216266,2199.9995000805707,1002.78,Single
31,7,2025-03-09 20:39:24+00:00,8,20165,703236,2199.9995000805707,0.1273,280.06,0.2616678039874334,575.6690379595215,0.027760307373283683,32.1089471011212,44.05074562563186,16.778773058353384,36913.292340342785,2199.9995000805707,560.1199363602566,Dual
32,7,2025-03-09 19:23:42+00:00,3,20160,275778,2199.9995000805707,0.2481,0.0,0.25268736172630096,551.8396555947363,0.018489970682389893,0.0,11.594217861854986,16.90282305835338,37186.202278327786,2199.9995000805707,545.8198759699895,Single
33,8,2025-03-10 09:39:01+00:00,6,20164,570059,2017.265460184326,0.0,1896.35,0.9390333295032401,1945.3355012488485,0.02583146636899766,0.0,41.664074903183064,17.793891634783204,35895.00299711096,2017.265460184326,1896.35,Single
34,8,2025-03-10 19:38:06+00:00,30,20188,2607714,2017.265460184326,0.4825,973.33,1.0182310957871734,2054.0424200171187,0.055162074134047466,0.0,43.3419761893731,18.27639148989921,36868.33328938044,2017.265460184326,1946.6605845389372,Dual
35,8,2025-03-10 23:39:40+00:00,22,20180,1902020,2017.265460184326,0.0,828.03,0.42550813186322584,867.975130063849,0.04824116283691281,0.0,18.33354138125469,18.481627245019997,37282.34828938043,2017.265460184326,828.03,Single
36,9,2025-03-11 04:24:20+00:00,15,20174,1366540,1879.1231054991026,0.4508,847.11,0.9373266813970978,1761.3522244141154,0.039625066477689895,6.124329007737288,45.207685465453096,19.511982481326164,36665.4171147537,1879.1231054991026,1694.2186959589953,Dual
37,9,2025-03-11 20:10:03+00:00,19,20178,1655397,1879.1231054991026,0.1757,0.0,0.18313247773422303,342.5877447807329,0.042302092966551075,37.96229200378002,45.56161646171313,19.59983248132616,36830.4980795718,1879.1231054991026,330.1619296361923,Single
