day,price,reserve_eth,reserve_usdc,k
72,1621.543195596693,147.26311786184291,238793.50673122518,5930.0485939327
73,1587.8222244021401,148.04688817875027,235072.13930379815,5899.2964598712115
74,1577.7073516760117,147.66352888255432,232969.83509242907,5865.249182510051
75,1583.4764497002345,146.83289741223038,232506.43509351733,5842.909680268029
76,1589.1516208270755,145.93466937072307,231912.31636534794,5817.5636835169735
77,1615.0502549158562,143.92923381215098,232452.94575815834,5784.1831212669285
78,1585.4600253443446,144.6524767615454,229340.719472482,5759.748526973144
79,1577.4465595922347,144.48309903651975,227914.36749438217,5738.447013830186
80,1759.7064599311093,136.59055451861238,240359.28115197463,5729.817405139825
81,1793.969849485534,134.65549896614718,241567.90521269853,5703.371530123464
82,1769.3925107354407,135.30411769298502,239406.09251763433,5691.452373377437
83,1788.7981804331257,133.98287180950544,239668.31730204803,5666.696518597072
84,1821.2695303291391,132.38654185675577,241111.5749093525,5649.772349739881
85,1793.6918440730135,133.3325751442513,239157.55258549575,5646.901128178255
86,1799.50191449199,132.89459928749415,239144.08584349157,5637.460195881202
87,1796.9720456768928,132.83590114998594,238702.40102882375,5631.007773687507
88,1794.0495408617828,132.9299386129935,238482.89533542597,5630.409988374482
89,1838.8543285925753,131.25860441587224,241365.45289514723,5628.613728194712
90,1841.427590836958,131.25860441587224,241365.45289514723,5628.613728194712
