day,price,reserve_eth,reserve_usdc,k
37,2686.662316793651,1151.2897865353843,3093126.8851940236,59674.83046797775
38,2623.4507017824767,1163.739887251824,3053014.2239030576,59606.328763841506
39,2635.6011418023404,1160.1532771213942,3057701.3018468744,59560.07207682009
40,2632.5358220552475,1160.944930863259,3056229.1179309823,59566.044874732645
41,2660.2967996436387,1154.4328642466883,3071134.054158904,59543.413427752086
42,2603.0333698049267,1167.7093949587947,3039586.521312463,59576.452879696386
43,2736.2703136032396,1137.880445947629,3113548.4846761134,59521.81060941292
44,2675.7090007037627,1151.4458013599478,3080933.8945213696,59561.13159699187
45,2724.6698335873957,1142.0793470503272,3111789.1444712165,59614.680358750426
46,2692.8213863864253,1149.488391607359,3095366.9243232305,59649.71372332753
47,2659.9017474093457,1157.6233878983574,3079164.472312768,59703.54100331876
48,2741.9050800956124,1139.4600944306185,3124291.4214855395,59665.780797327076
49,2669.4945006896073,1152.5690533553156,3076776.749597042,59549.95940946314
50,2714.8018364720533,1143.9776536093932,3105672.6349017713,59605.53744203495
51,2741.5933625994785,1136.5634684850668,3115994.8613716997,59510.72111327726
52,2658.3470942919384,1154.5124965214507,3069094.9404515303,59525.69581081811
53,2764.355233404291,1132.0563130328283,3129405.7934406656,59520.27876703882
54,2827.1844084879804,1118.6308765626848,3162575.773071265,59479.02915504438
55,2503.103420098605,1188.8455800175275,2975803.4373109825,59479.16243062041
56,2495.315451693047,1190.663059434523,2971079.929967082,59477.34963193227
57,2325.853934699374,1233.089191762132,2867985.348495226,59468.325479717474
58,2305.3229378029837,1238.0750620801127,2854162.839335137,59444.66195123496
59,2235.204208608959,1257.1284499096298,2809938.802000061,59434.451377120145
60,2212.8243514969954,1264.6155724858302,2798372.1340789585,59488.360024181675
61,2517.3382391622977,1188.4431282611276,2991713.3318414,59627.85549518039
62,2148.199533470228,1290.5523259544868,2772363.9045343464,59815.38836611415
63,2171.496943535016,1284.101693619611,2788422.9028831227,59838.270129741635
64,2241.3841149187283,1263.9414118966538,2832978.2028131094,59839.104852396034
65,2202.3207363495417,1274.0281107857495,2805818.5270756874,59788.72533561735
66,2140.7498089428914,1292.1147906541887,2766094.4912252384,59783.87411718317
67,2199.9995000805707,1274.3478179532563,2803564.562425929,59772.20409704295
68,2017.265460184326,1333.353717122328,2689728.399759255,59886.22011672212
69,1879.1231054991026,1383.3136644604401,2599416.6690402455,59965.06147674338
70,1921.3099227587034,1368.5929090569439,2629491.1363883056,59989.190056952095
71,1910.6551381032464,1370.811717158915,2619148.450761815,59919.60768632348
72,1862.7949366490388,1387.3685430639841,2584383.097285744,59878.976380700675
73,1910.6662703455045,1371.5627697665625,2620598.7218546285,59952.61163113453
74,1939.7856881721348,1361.5257811307417,2641068.2243147986,59965.67749246053
75,1887.7643429692785,1379.0994066717653,2603414.685325047,59919.67663340927
76,1929.1833577618722,1363.7568840382546,2630937.0847197887,59899.57062248567
77,1932.7964059050657,1363.605811560661,2635572.4116557064,59948.993797416384
78,2060.728601068271,1322.7879928932468,2725907.0501048067,60048.28986425582
79,1980.831780524645,1350.1216523713967,2674363.87659171,60089.23843839572
80,1964.5293833168294,1355.600557010914,2663117.1262886007,60084.299611313865
81,1979.5449257665966,1349.9913845432366,2672368.595101187,60063.9207820345
82,2001.0470230951883,1343.7736947419899,2688954.3515770803,60111.11481258092
83,2077.739325831977,1318.4416871090814,2739378.142122797,60097.50693107096
84,2068.598435049149,1322.581290629713,2735889.5880219084,60153.44032012142
85,2009.8835432902426,1341.7517115087398,2696764.684142934,60153.0434016859
86,2003.3034241292064,1343.892797149408,2692225.042191986,60150.32703574496
87,1896.9173600459985,1382.7072224023414,2622881.3340359847,60221.897712342514
88,1829.2745211803463,1407.8253988205736,2575299.132333035,60212.71898908928
89,1805.3378779435934,1417.0114003389842,2558184.354509862,60207.77686071211
90,1824.2071367609847,1408.7263648794792,2569808.6885565044,60167.74262232136
91,1907.1671522994227,1376.6105657447908,2625426.45249679,60118.13199104697
92,1795.761850567479,1418.347115609906,2547013.641074691,60104.48777951088
93,1818.2844199542053,1407.2226117334067,2558730.9503221195,60005.86680180026
94,1814.4807753449506,1407.6710546955019,2554192.066754539,59962.17341377184
95,1809.935827172196,1408.0215158491624,2548428.5869647022,59901.93888390741
96,1574.6321611455576,1511.8678916409906,2380635.8055812307,59993.38993713513
97,1555.909812570873,1519.7157538644258,2364540.6537562017,59945.22234645717
98,1471.3608854365523,1562.110566194628,2298428.385825922,59919.94048011342
99,1662.5331604641576,1471.7614218687747,2446852.168148716,60009.85440823239
100,1523.928624242526,1538.3137818507894,2344280.405229191,60051.967960149464
101,1568.131690125936,1515.8919426734622,2377118.1941128243,60028.779075024686
102,1645.8625733156498,1479.7228842067386,2435420.513994558,60031.220770731336
103,1595.4227460001084,1502.587928498477,2397262.958991654,60017.483982731224
104,1621.543195596693,1488.441038714112,2413571.438373742,59937.12354412519
105,1587.8222244021401,1503.5284730405895,2387335.9245152613,59911.831362606295
106,1577.7073516760117,1507.448977430441,2378313.3339684927,59876.422766394346
107,1583.4764497002345,1503.523355729306,2380793.8253716244,59829.584000077724
108,1589.1516208270755,1499.69393547422,2383241.0483033927,59784.04592292011
109,1615.0502549158562,1487.5579176598283,2402480.7941186056,59781.51325716675
110,1585.4600253443446,1500.2713303985454,2378620.221517071,59737.55706629038
111,1577.4465595922347,1500.2713303985454,2378620.221517071,59737.55706629038
112,1759.7064599311093,1425.6456600667564,2508717.8775922214,59804.203485384154
113,1793.969849485534,1411.366266442361,2531948.528578562,59778.81515724575
114,1769.3925107354407,1421.0169034269675,2514336.666552144,59773.86472428239
115,1788.7981804331257,1421.0169034269675,2514336.666552144,59773.86472428239
116,1821.2695303291391,1400.6339682549155,2550931.969526668,59773.923806510014
117,1793.6918440730135,1410.7932541659782,2530528.3536707405,59749.91490231948
118,1799.50191449199,1408.2422185925764,2534134.568425788,59738.390393883834
119,1796.9720456768928,1408.940007195218,2531825.806965607,59725.96312059908
120,1794.0495408617828,1409.5087204397887,2528728.472745682,59701.46425306022
