note_id,day,amt0,amt1,price_out,pnl_usd,pnl_ratio
1,5,0.0,114.22517644344227,3635.8549961807084,2.2451764434422614,0.020049798566192725
0,7,0.0,540.8899289340825,3380.0211263090155,13.349928934082527,0.02530600321128735
10,8,0.4339050905515292,0.0,3325.1300293537356,-114.6891535176585,-0.07363764126515814
22,9,0.1109208703072436,0.0,3219.09284475812,-19.32598009892621,-0.05134554941257674
27,9,0.08865862404450851,0.0,3219.09284475812,3.729718371442061,0.01324141765152584
32,11,0.2527395851621206,0.0,3283.591322828503,15.234501579863036,0.018700464176221638
21,12,0.3837683631860416,0.0,3264.070968533687,-50.00972658596265,-0.03839055902212976
30,12,0.3031813220538643,0.0,3264.070968533687,-13.174648482319526,-0.013138124496220035
12,14,0.11624250732743295,0.0,3224.8006483414138,11.423879926260042,0.03143307300295446
33,15,0.5854743180645599,0.0,3447.0340476747956,121.79990840772052,0.06422860147531866
44,15,0.0,2014.7483417407532,3447.0340476747956,45.628341740753285,0.023171945712172588
6,16,0.19266440694325035,0.0,3309.4466139900196,22.386443653990455,0.036387342352072895
26,16,0.30685256050594983,0.0,3309.4466139900196,-81.57783263941667,-0.07435837774422945
31,16,0.26220011795408643,0.0,3309.4466139900196,16.16473859000564,0.018982221203370637
4,17,0.108961702730023,0.0,3477.284285084809,17.55081657919152,0.0485714744539534
16,18,0.45950407294148354,0.0,3309.0995676199964,-99.29527090970942,-0.06129943136958553
42,18,0.0,2709.459380276109,3309.0995676199964,40.65768569267675,0.015234434905821251
63,19,0.0,1646.6749029450625,3208.1365439891497,45.17314018567913,0.028206737723376542
72,19,0.8478720355062892,0.0,3208.1365439891497,6.171204817110265,0.002273909781977921
50,20,0.2550575111696618,0.0,3263.069869880814,23.029152054070778,0.02845770632928152
20,21,0.781565270277572,0.0,3326.0285404709143,-37.44833603299503,-0.014201346419404874
23,21,0.4493400281884051,0.0,3326.0285404709143,-100.03224186935927,-0.06273383830507621
3,22,0.2469300100180373,0.0,3237.2996671291435,10.505078514349293,0.01331642378360286
24,22,0.31431972943587283,0.0,3237.2996671291435,39.88265600187219,0.040793806079049075
57,22,0.0,1408.06247984938,3237.2996671291435,41.402479849379915,0.030294645229523007
60,22,0.0,3104.9624043759018,3237.2996671291435,80.69616015946258,0.02668288888710929
8,23,0.22850065015331233,0.0,3332.580893146162,-26.643099227595712,-0.03380503365848163
69,23,0.30467844215829415,0.0,3332.580893146162,11.300324615322666,0.01125457218773352
76,23,0.3492298609083767,0.0,3332.580893146162,-22.05323822065202,-0.01859636072540625
53,24,0.0,556.9310281965782,3311.8499838687,3.1831145822568487,0.005748309842795813
89,24,0.0,3084.65830867012,3311.8499838687,18.956446255057017,0.006183395224258281
19,25,0.13663830601892188,0.0,3320.1314101789453,19.3839431956593,0.044635367117139696
36,25,0.0,3023.1002733440423,3320.1314101789453,75.21503363537386,0.025514912392860706
43,25,0.0,770.1672887644664,3320.1314101789453,29.28728876446644,0.03953040811530401
2,26,0.4535063734016097,0.0,3232.2767744705584,19.618117820395582,0.013564911647026483
29,26,0.40071876095329356,0.0,3232.2767744705584,55.3325734370444,0.04462659268324715
40,26,0.0,618.3579028578199,3232.2767744705584,25.327902857819936,0.04270931126219574
46,26,0.23901996522750862,0.0,3232.2767744705584,29.801479466302226,0.040121693766355986
51,26,0.011527961647758198,0.0,3232.2767744705584,1.383290494412968,0.038555103401639305
80,26,0.0,525.5181230076909,3232.2767744705584,13.878123007690874,0.027124781111114993
95,26,0.6851299492813737,0.0,3232.2767744705584,16.843675431292013,0.0076642777159885685
64,27,0.0,319.8789534725429,3173.5346079397173,11.588953472542869,0.03759107811652298
78,27,0.23282902561673557,0.0,3173.5346079397173,6.998913291199301,0.009562767107525419
5,28,0.18151101409445858,0.0,3076.4937692857234,-4.0062589940944235,-0.007123203638033707
7,28,0.8528288302560625,0.0,3076.4937692857234,-85.33564089535275,-0.031500113270664036
9,28,0.6157356134626397,0.0,3076.4937692857234,-78.91824667865467,-0.03999454987537636
13,29,0.11027055655360207,0.0,3114.4358854363104,-40.289421562427606,-0.10499692891282081
17,29,0.33402762249576434,0.0,3114.4358854363104,-115.69238577221859,-0.10007991848807836
28,29,0.07988015218988107,0.0,3114.4358854363104,-8.718387485720541,-0.03385781547852637
37,29,0.18374613870822692,0.0,3114.4358854363104,25.059183132100088,0.045794756449783286
41,29,0.5751535910017085,0.0,3114.4358854363104,20.62898345327949,0.01165051447393866
97,29,0.5793782637621969,0.0,3114.4358854363104,-9.840133024638817,-0.005423722647744826
110,29,0.567186534388428,0.0,3114.4358854363104,-72.60390356442372,-0.03947859709767639
15,30,0.487206727099382,0.0,3248.249484352305,-110.99099992645824,-0.06553709341650621
92,30,0.3021442812670666,0.0,3248.249484352305,31.32703165269777,0.03297190176774916
35,31,0.26121941700700835,0.0,3296.390634843652,33.051239861221006,0.03991551013999614
118,31,0.20262877598055604,0.0,3296.390634843652,16.247170983547335,0.024930581591077694
11,32,0.24493317976137613,0.0,3125.0386801320924,39.791679275375486,0.054837122142016
